"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
7191,"Cloverfield",False,25000000,"en",23.0,"2008-01-15","Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",170764026.0,85.0,"Lizzy Caplan","Jessica Lucas","Odette Annable","Michael Stahl-David","Mike Vogel","Matt Reeves","Drew Goddard","",""
21145,"Louise-Michel",False,0,"fr",5.0,"2008-09-23","In this radical and endearing black comedy, a group of retrenched female factory workers decide to pool their compensation money… and hire a hit man to liquidate their boss.",0.0,94.0,"Yolande Moreau","Bouli Lanners","Benoît Poelvoorde","Albert Dupontel","Mathieu Kassovitz","Benoît Delépine","Benoît Delépine","Gustave de Kervern",""
46884,"They Came to Cordura",False,0,"en",1.0,"1959-06-01","An army major, himself guilty of cowardice, is asked to recommended soldiers for the Congressional Medal of Honor during the Mexican Border Incursion of 1916.",0.0,123.0,"Gary Cooper","Rita Hayworth","Van Heflin","Tab Hunter","Richard Conte","Robert Rossen","Robert Rossen","Ivan Moffat",""
45489,"Sukeban Deka The Movie",False,0,"ja",0.0,"1987-02-14","After the events of the TV series, the 18 year old Yoko Godai has abandoned her special agent Saki Asamiya name to return to her normal life, and is now studying for college entrance exams. However, she accidentally bumps into a young man named Kazuo Hagiwara trying to escape from a group of hitmen, and learns that he comes from Sankou Gakuen, a private school located in a remote island known as Hell's Castle. The school is ruled by a former revolutionary thought to be dead named Hattori who is trying to brainwash students into terrorists to help him stage a fascist coup d'etat in Japan.",0.0,93.0,"Yui Asaka","Masatō Ibu","Keizo Kanie","Goro Kataoka","Ayako Kobayashi","Hideo Tanaka","Izo Hashimoto","Tokio Tsuchiya","Shinji Wada"
18908,"The One and Only",False,0,"da",3.0,"1999-04-01","When handyman Niller comes to install Sus' new kitchen one day, their immediate crush is a sweet escape from both of their problematic relationships.",5405313.0,106.0,"Sidse Babett Knudsen","Niels Olsen","Søs Egelind","Paprika Steen","Sofie Gråbøl","Susanne Bier","Kim Fupz Aakeson","",""
29493,"A Piece of the Action",False,0,"en",2.0,"1977-10-07","How does retired cop Joshua Burke (James Earl Jones) get two career criminals, Manny Durrell (Sidney Poitier) and Dave Anderson (Bill Cosby), to follow the straight and narrow? Con them into helping juvenile delinquents turn over a new leaf. But how? Burke has never been able to nail the duo, but he uses what he knows of their seedy past to blackmail them into volunteering.",0.0,135.0,"Sidney Poitier","Bill Cosby","James Earl Jones","Denise Nicholas","Hope Clarke","Sidney Poitier","","",""
15071,"The Contractor",False,0,"en",5.0,"2007-07-10","Former CIA Operative, James Dial is coaxed back into action to kill a terrorist in London, but it all goes wrong and he is forced into hiding, where he meets and befriends a 12 year old girl.",0.0,105.0,"Wesley Snipes","Eliza Bennett","Lena Headey","Ralph Brown","Charles Dance","Josef Rusnak","Joshua Michael Stern","",""
20027,"Delhi-6",False,0,"hi",2.0,"2009-02-20","A story about love, hope and self-discovery set in the walled city of Delhi (zip code 6) and its chaotic but touching life that forces us to ask questions about ourselves",8250000.0,138.0,"Abhishek Bachchan","Sonam Kapoor","Waheeda Rehman","Rishi Kapoor","Om Puri","Rakeysh Omprakash Mehra","","",""
37769,"The Second Tragic Fantozzi",False,0,"it",7.0,"1976-04-15","The frustrating adventures of a humble employee who all the time has to fullfill the wishes and desires of his bosses.",0.0,110.0,"Paolo Villaggio","Liù Bosisio","Plinio Fernando","Gigi Reder","Anna Mazzamauro","Luciano Salce","","",""
534,"Terminator Salvation",False,200000000,"en",30.0,"2009-05-20","All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",371353001.0,115.0,"Christian Bale","Sam Worthington","Anton Yelchin","Moon Bloodgood","Bryce Dallas Howard","McG","","",""
64265,"The Paper Brigade",False,0,"en",0.0,"1997-02-25","A 14 year old boy named Gunther moves to a small town with his parents and little brother. He meets up with a group of overly charitable paper boys who want him to sub for their friend while he's out of town. Gunther agrees so he can get enough money for concert tickets to take his blonde and beautiful crush too, all the while dealing with Chad, her wannabe boyfriend and his bully friends. All in all, Gunther learns to respect himself and other people and to have fun during it all.",0.0,90.0,"Kyle Howard","Robert Englund","Travis Wester","Chauncey Leopardi","Ethan Glazer","Blair Treu","","",""
84203,"Goats",False,3000000,"en",6.0,"2012-08-10","Having a self-absorbed New Age mother and an estranged father means 15-year-old Ellis Whitman has grown up relying on an unconventional guardian: a goat-trekking, marijuana-growing sage called Goat Man. So when Ellis decides to leave the alternative ways of his desert homestead for a stuffy East Coast prep school, major changes are in store. But not in the way you’d think. Though often stoned, the exceedingly smart and capable Ellis effortlessly aces school and excels at track. As the year progresses, it’s his relationships with the adults in his life that test him, challenging his beliefs about responsibility and trustworthiness.",0.0,92.0,"David Duchovny","Vera Farmiga","Graham Phillips","Keri Russell","Justin Kirk","Christopher Neil","Mark Poirier","",""
268092,"Transformers Prime Beast Hunters: Predacons Rising",False,0,"en",3.0,"2013-10-04","A resurrected Unicron has taken over the now-lifeless body of Megatron to seek vengeance on the Autobots and ultimately, the destruction of Cybertron.",0.0,66.0,"Peter Cullen","Frank Welker","Jeffrey Combs","Will Friedle","James Horan","Vinton Heuck","","",""
179798,"Defiance",False,0,"en",3.0,"1980-03-14","Tommy takes up temporary housing in a New York neighborhood plagued by a violent gang called the Souls. Tommy is waiting for his next assignment as a seaman and though he tries to avoid the gang and his neighbors, it does not work. Soon he is battling the Souls and not only changing their attitudes, but the attitudes of his previously intimidated neighbors as well.",0.0,103.0,"Jan-Michael Vincent","Theresa Saldana","Danny Aiello","Rudy Ramos","Frank Pesce","John Flynn","Thomas Michael Donnelly","",""
16428,"Breakin' All the Rules",False,0,"en",9.0,"2004-05-14","Inspired by his fiancée (who dumped him), a man publishes a break-up handbook for men, becoming a bestselling author in the process.",0.0,85.0,"Jamie Foxx","Моррис Честнат","Jennifer Esposito","Gabrielle Union","Peter MacNicol","Daniel Taplitz","","",""
182131,"Little Witch Academia",False,480000,"ja",8.0,"2013-03-02","Inspired by a magician named Shiny Chariot, the lively Akko Kagari enters the Little Witch Academy with the dream of one day becoming as cool as her idol.",0.0,26.0,"Megumi Han","Fumiko Orikasa","Michiyo Murase","Youko Hikasa","Noriko Hidaka","Yoh Yoshinari","Masahiko Otsuka","",""
66177,"Totò, lascia o raddoppia?",False,0,"it",0.0,"1956-01-01","The penniless Duke decides to participate in ""Lascia o raddoppia"", a TV quiz show, in order to win five million lira. Then two gangsters bet between themselves on his success and, alas, the Duke is kidnapped.",0.0,0.0,"Totò","Mike Bongiorno","Valeria Moriconi","Carlo Croccolo","Gabriele Tinti","Camillo Mastrocinque","Furio Scarpelli","Vittorio Metz",""
120771,"Bloody Bloody Bible Camp",False,0,"en",1.0,"2012-05-25","In 1977 a group of young, horny, out of control Christians are spending a fun filled weekend at the mountain lakeside Happy Day Bible Camp. One by one these youthful sinners pay a BLOODY penance for their misdeeds. Flash forward 7 years, when another youth group of Bible toters return, lead by ""Father Richard Cummings"" (Reggie Bannister), ""Sister Mary Chopper,"" (Tim Sullivan) goes bloody murder after the camp - emphasis on CAMP - with stand out performances by folks like Gigi Bannister, Jessica Sonneborn, Troy Guthrie, Deborah Venegas, Jay Fields, and Jeff Dylan Graham. In the end, Bannister and Troup must face down the a transvestite serial killing nun in a fight to the death, and call upon the higher graces of the infamous Ron Jeremy as ""Jesus"" guide them through! A hilarious campy equal opportunity offensive film that will have you DIE laughing!",0.0,90.0,"Reggie Bannister","Tim Sullivan","Ron Jeremy","Ivet Corvea","Matthew Aidan","Vito Trabucco","","",""
21118,"Waking Up in Reno",False,0,"en",5.0,"2002-12-13","Candy and Lonnie Earl are just crazy about each other. The problem: she's married to Roy and he's married to Darlene. So far it's been a secret affair. But that's about to change, because this foursome is driving cross-country and headed for some big surprises.",261603.0,91.0,"Natasha Richardson","Charlize Theron","Billy Bob Thornton","Patrick Swayze","David Koechner","Jordan Brady","","",""
41628,"Max Havoc: Curse Of The Dragon",False,0,"de",0.0,"2004-11-10","Ex-kickboxing champion turned sports photographer Max Havoc again finds himself in Guam on a publicity photo shoot. Max's helpful ways land him in the lives of the vacationing sisters Jane and Christy Goody who have acquired a rare jade dragon, which belongs to the ruthless Japanese Yakuza who will stop at nothing to get it back. It's up to Max to stop the Yakuza, save the sisters and restore order to the peaceful island.",0.0,90.0,"Mickey Hardt","David Carradine","Joanna Krupa","Diego Wallraff","Richard Roundtree","Albert Pyun","","",""
152570,"Fast Life",False,0,"en",0.0,"1932-12-16","Two sailors are leaving the US Navy after 10 years. In their spare time, one of them (Haines) invents a carburetor that should increase the speed that powered boats will run...",0.0,82.0,"William Haines","Madge Evans","Conrad Nagel","Arthur Byron","Cliff Edwards","Harry A. Pollard","Byron Morgan","Ralph Spence",""
24971,"Eagles Over London",False,0,"en",0.0,"1969-09-20","The British High Command finds itself in the thick of a huge dilemma when it is realized that they have long been infiltrated by spies from a German intelligence group. This all happens during the preliminary stages of the Battle of Britain.",0.0,100.0,"Frederick Stafford","Van Johnson","Francisco Rabal","Ida Galli","Luigi Pistilli","Enzo G. Castellari","","",""
133736,"Electoral Dysfunction",False,0,"en",0.0,"2012-11-20","'Electoral Dysfunction' uses irreverent humor to illuminate how voting works - and doesn't work - in America. Hosted by Mo Rocca (a Correspondent for CBS News, a panelist on NPR's 'Wait, Wait ... Don't Tell Me!' and a former Correspondent for 'The Daily Show'), the film is structured as a road trip that begins when Mo makes an eye-opening discovery: The Constitution does not guarantee the right to vote, putting America in the company of Libya, Iran and Indonesia. Mo explores the battle over voter fraud and voter I.D.; searches for the Electoral College; critiques ballot design with Todd Oldham; and encounters experts and activists across the political spectrum who offer commentary on why our voting system is broken and how it can be fixed.",0.0,90.0,"Mo Rocca","","","","","David Deschamps","","",""
78320,"Blood and Concrete",False,0,"en",1.0,"1991-09-13","A dimwitted thug encounters a strung-out, suicidal young woman and an unlikely relationship develops as they work together to make a break for new horizons.",0.0,99.0,"Billy Zane","Jennifer Beals","Darren McGavin","James Le Gros","Mark Pellegrino","Jeffrey Reiner","","",""
124097,"Eddie's Million Dollar Cook Off",False,0,"en",1.0,"2003-07-18","Eddie Ogden is his pa's pride and joy as well as the Groundhogs team's only asset as baseball talent. Then Eddie discovers a taste and talent for cuisine. Although his brothers Andy and Alex, and Pa as well as classmates enjoy his dishes, they only mock cooking, so he arranges and 'accidental' registration for him and two friends in Home Economics. Only Eddie -secretly again- and nerdy shrew Bridget Simons enter a national cooking competition for school-kids. Ma finds out and to his surprise proves supportive, as well as the teacher, who once won the competition herself.",0.0,110.0,"Taylor Ball","Orlando Brown","Reiley McClendon","Mark L. Taylor","Rose McIver","Paul Hoen","","",""
14756,"Ip Man",False,11715578,"cn",10.0,"2008-12-12","A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",21888598.0,108.0,"Donnie Yen","Simon Yam","Lynn Hung","Hiroyuki Ikeuchi","Gordon Lam Ka-Tung","Wilson Yip","Edmond Wong","",""
293553,"Bloody Knuckles",False,0,"en",1.0,"2014-07-27","Travis is an underground comic book artist with a penchant for the obscene. When one of his comics insults a Chinatown crime boss, the gangster punishes Travis by removing his drawing hand. A daunted Travis retreats into a life of alcoholic misery. That is, until his hand returns from the grave...",0.0,85.0,"","","","","","Matt O'Mahoney","","",""
292191,"Bachelor Night",False,0,"en",1.0,"2014-08-12","When a bachelor party and a bachelorette party cross paths in Vegas, only the best man and maid of honor can save their friends from a night of epic ""mistakes.""",0.0,88.0,"Andrew Bongiorno","Skyler Yeast","Phillip Andre Botello","Lenny Hernandez","Heather Paige Cohn","Jeff Newman","","",""
13742,"Satan",False,0,"fr",6.0,"2006-02-01","A group of young people leaves a disco and bumps into a shepherd who is ready to spend his night worshipping Satan.",0.0,94.0,"Vincent Cassel","Monica Bellucci","Olivier Barthelemy","Roxane Mesquida","Leïla Bekhti","Kim Chapiron","","",""
88348,"The Zebra Killer",False,0,"en",0.0,"1974-07-01","Based on the real events that shocked San Franisco in the early 70's. Mac portrays the role of The Zebra Killer, a white man who dresses in black makeup and strolls the city of San Francisco stalking, raping and killing young women. Lt. Savage hears that the Killer has killed his girlfriend. Lt. Savage goes everywhere to find and kill the maniac, along with the help of Williams and Robert.",0.0,92.0,"Austin Stoker","Hugh Smith","James Carroll Pickett	","Charles Kissinger","Valerie Rogers","William Girdler","William Girdler","",""
914,"The Great Dictator",False,2000000,"en",16.0,"1940-10-15","Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.",11000000.0,125.0,"Charlie Chaplin","Jack Oakie","Reginald Gardiner","Henry Daniell","Billy Gilbert","Charlie Chaplin","Charlie Chaplin","",""
36769,"Uuno Epsanjassa",False,0,"fi",0.0,"1985-09-27","Uuno Turhapuro is searching for a job and takes a correspondence course in tour guiding. Eventually he gets a job in a small travel agency and takes a group of Finnish tourists to Marbella, Spain. Unfortunately Uuno's father-in-law Tuura is in the group, too, with his wife and daughter, Uuno's wife Elisabet. Tuura tries to get a signature to an important paper from a minister who's having a holiday in the area. Meanwhile, Uuno just relaxes and enjoys the sun.",0.0,105.0,"Vesa-Matti Loiri","Marjatta Raita","Simo Salminen","Spede Pasanen","Tapio Hämäläinen","Ere Kokkonen","","",""
23126,"Midnight Manhunt",False,0,"en",0.0,"1945-07-27","In a cheap hotel-room in New York City Jelke shoots gangster Joe Wells, takes a package from his pocket and flees.Wells staggers into an alley. On her way to her apartment above a wax museum, Sue Gallagher, a reporter for the Chronicle, finds Wells' body and hides his corpse among the wax-figures in the museum and calls her paper to send a photographer so she can get a scoop on the killing of Wells, who had a $5,000 reward for his capture, dead or alive. Meanwhile, Henry Miggs, the museum owner find the body and is ready to call the police but his handyman, Clutch Tracy tells him to conceal it and avoid suspicion. From this point on it is a game of where-is-the-body....and the stolen South American diamonds Wells was carrying.",0.0,64.0,"William Gargan","Ann Savage","Leo Gorcey","George Zucco","Paul Hurst","William C. Thomas","","",""
21219,"Mobsters",False,23000000,"en",22.0,"1991-07-26","The story of a group of friends in turn of the century New York, from their early days as street hoods to their rise in the world of organized crime...",20246790.0,104.0,"Christian Slater","Costas Mandylor","Richard Grieco","Patrick Dempsey","Lara Flynn Boyle","Michael Karbelnikoff","Michael Mahern","",""
40505,"I Got the Hook Up",False,0,"en",1.0,"1998-05-27","Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI.",0.0,93.0,"Master P","Anthony Johnson","Ice Cube","Tom Lister Jr.","","Michael Martin","","",""
11248,"Fatherland",False,0,"en",7.0,"1994-11-26","Fictional account of what might have happened if Hitler had won the war. It is now the 1960s and Germany's war crimes have so far been kept a secret. Hitler wants to talk peace with the US president. An American journalist and a German homicide cop stumble into a plot to destroy all evidence of the genocide.",0.0,106.0,"Rutger Hauer","Miranda Richardson","Peter Vaughan","Michael Kitchen","Jean Marsh","Christopher Menaul","Stanley Weiser","Ron Hutchinson",""
27317,"Patton Oswalt: My Weakness Is Strong",False,0,"en",1.0,"2009-08-25","The critically-acclaimed comedian, actor, writer, and voice of Remy the Rat (the Oscar®-winning Ratatouille) takes time out from his many film and television outings to return to the comedy stage for his fourth stand-up special.",0.0,63.0,"Patton Oswalt","","","","","Jason Woliner","","",""
92465,"Ponterosa",False,350000,"fi",0.0,"2001-03-30","",0.0,105.0,"Heikki Paavilainen","Timo Julkunen","Karita Tuomola","Jenni Ahola","Laura West","Mika Kemmo","","",""
217923,"Young Detective Dee: Rise of the Sea Dragon",False,0,"zh",25.0,"2013-09-27","A prequel to ""Detective Dee and the Mystery of the Phantom Flame""",72287783.0,133.0,"AngelaBaby","Mark Chao","William Feng","Kim Bum","Carina Lau","Tsui Hark","","",""
225719,"Playing Dead",False,0,"fr",5.0,"2013-12-11","Jean, a forty-year-old struggling, out-of-work actor has hit rock bottom. Although open to any kind of work, he can't get a break. At the unemployment office, his counselor has a rather odd proposal: he can get a job helping the police reconstruct crime scenes, by standing in for the dead victim. Jean's obsession for detail impresses the detectives, allowing him to take a leading role in a sensitive investigation in Megève ski resort, during low season, after a series of murders",0.0,104.0,"François Damiens","Géraldine Nakache","Lucien Jean-Baptiste","Anne Le Ny","Nanou Garcia","Jean-Paul Salomé","","",""
16640,"Pirates of the Great Salt Lake",False,0,"en",0.0,"2006-01-01","Kirk Redgrave and Flint Weaver met only three weeks ago. But that hasn't stopped them from becoming the greatest pirates the Great Salt Lake has ever known. Still, pirate life isn't all that it's cracked up to be. For Kirk, it's a life of failure. For Flint, one without reward. That is until they stumble across a long lost treasure map that has the power to not only fulfill their wildest pirate dreams but curse them as well",0.0,86.0,"Larry Bagby","Emily Dunn","Joyce Cohen","Kirby Heyborne","","","","",""
52980,"The Yakuza Papers, Vol. 2: Deadly Fight in Hiroshima",False,0,"ja",2.0,"1973-04-28","Repeatedly beat to a pulp by gamblers, cops, and gangsters, lone wolf Shoji Yamanaka (Kinya Kitaoji) finally finds a home as a Muraoka family hit man and falls in love with boss Muraoka's niece. Meanwhile, the ambitions of mad dog Katsutoshi Otomo (Sonny Chiba) draws our series' hero, Shozo Hirono (Bunta Sugawara) into a new round of bloodshed, culminating with the tragic demise of the young Yamanaka.",0.0,100.0,"Kinya Kitaoji","Bunta Sugawara","Sonny Chiba","Meiko Kaji","Hiroshi Nawa","Kinji Fukasaku","Kazuo Kasahara","",""
34505,"Bill Hicks: Relentless",False,0,"en",1.0,"1992-01-01","Outspoken and raw, not mincing matters, Bill Hicks tells us that, just like smokers, non-smokers also die every day - with jogging instructor Jim Fixx as an example -, asks women what's so terrible about giving head, talks us through what really happened during the 1990-1991 Gulf War and how the used technology could have also been used to feed the poor of the world.",0.0,61.0,"Bill Hicks","","","","","Chris Bould","","",""
61935,"Crazy About Ya",False,0,"nl",0.0,"2010-10-20","In Crazy About Ya, different characters meet. Sometimes their stories are closely interwoven, sometimes they just brush past each other. But sooner or later everyone runs into the hero of this story, Saint Jan. As a true sanctus ex machina he makes sure that in the end, they are all a bit crazier about each other again.",3082901.0,120.0,"Veerle Baetens","Kevin Janssens","Koen De Graeve","Barbara Sarafian","Joke Devynck","Jan Verheyen","","",""
34312,"Sleepaway Camp III: Teenage Wasteland",False,0,"en",3.0,"1989-02-05","Psychotic Angela is itching to do what she does best: slaughter dozens of teenage campers. As luck would have it, the previous site of her murders has been renamed and converted into an experimental summer camp meant to bring together privileged and lower-class teens. On the day the youths are boarding the buses to camp, Angela runs over a potential camper with a garbage truck and assumes her identity. Once she has infiltrated the camp, the real terror begins.",0.0,79.0,"Pamela Springsteen","Tracy Griffith","Michael J. Pollard","Mark Oliver","Haynes Brooke","Michael A. Simpson","","",""
299590,"Best Christmas Party Ever",False,0,"fr",1.0,"2014-12-13","With the holidays approaching, a young party planner arranges a special Christmas party for a New York toy store. When a powerful corporation threatens to shut her down, she decides to follow her heart, moving forward with the party plans and finding true love in time for Christmas.",0.0,88.0,"Torrey DeVitto","Steve Lund","Emily Coutts","","","John Bradshaw","","",""
320150,"Big Match",False,500,"en",2.0,"2014-11-26","Choi Ik-Ho (Lee Jung-Jae) is a martial arts star with talent for action and humor. But one day, he is framed for murder. Ace (Shin Ha-Kyun) is a game planner, who makes a game for the Korean upper class. He is a villain who makes a city into a big gameboard through technology. Ace and Choi Ik-Ho become adversaries as Choi Ik-Ho jumps into the game to save his brother.  -asianwiki",0.0,112.0,"Lee Jung-jae","Shin Ha-kyun","BoA","Lee Sung-min","Ra Mi-ran","Ho Choi","Roy Kim","",""
42081,"Sugarbaby",False,0,"de",0.0,"1985-10-01","In a large city lives a lonesome, 38-year old woman. Without friends, she has indulged in food and candy too much and has become a bit overweight. In short, she is disappointed of her life. One day she sees a young and handsome subway driver and instantly falls in love with him. In a very short time, she finds out all about him and eventually makes contact with him.",0.0,86.0,"Marianne Sägebrecht","Eisi Gulp","Toni Berger","Manuela Denz","Christiane Blumhoff","Percy Adlon","","",""
41294,"¡Por mis... pistolas!",False,0,"es",1.0,"1968-08-21","Fidencio Borer (Cantinflas) an apothecary in a village on the northern border of Mexico discovers some old title of a mine in Arizona and decides to claim them. Trying to cross the border is a border guard intercepted by exaggerating in the line of duty. On the way is captured by a tribe of Apaches and is about to be burned alive, but thanks to the Great Head Horse Lying having toothache and learns that the prisoner it can heal, ordered his release on the condition that the cure. Fidencio would take the wheel and gets the eternal friendship of the Chief apache.",0.0,123.0,"Cantinflas","Isela Vega","Gloria Coral","Quintín Bulnes","Rhea Frichina","Miguel M. Delgado","","",""
38346,"Bowery at Midnight",False,0,"en",2.0,"1942-10-30","Soup kitchen operator and criminologist Bela Lugosi operates a soup kitchen as a front for a criminal gang who commit a series of robberies and murders.",0.0,61.0,"Bela Lugosi","John Archer","Wanda McKay","Tom Neal","Vince Barnett","Wallace Fox","Gerald Schnitzer","","Sam Robins"
347264,"Ralphie May: Imperfectly Yours",False,0,"en",0.0,"2013-02-23","Standup in Las Vegas.",0.0,69.0,"Ralphie May","","","","","Anthony Pierce","","",""
29486,"The Comedy of Terrors",False,0,"en",3.0,"1963-10-14","An undertaker who hasn't had any 'customers' in a long time is forced the pay one year's back-rent. To get money he starts to kill people in order to get new clients.",0.0,84.0,"Vincent Price","Peter Lorre","Boris Karloff","Joyce Jameson","Joe E. Brown","Jacques Tourneur","Richard Matheson","",""
9967,"Uncommon Valor",False,0,"en",18.0,"1983-12-16","A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese...",27900000.0,105.0,"Gene Hackman","Fred Ward","Robert Stack","Patrick Swayze","Harold Sylvester","Ted Kotcheff","","",""
347331,"Baji",False,0,"en",0.0,"2015-02-06","It is an action-adventure-romance laced superhero vigilante film that transcends both folklore and present day. It is based on the legend of a man who took upon himself to protect the common man against oppression and injustice.",0.0,162.0,"Shreyas Talpade","","","","","","","",""
36264,"The Deserters",False,0,"pl",0.0,"1986-09-22","",0.0,155.0,"Marek Kondrat","Wiktor Zborowski","Krzysztof Kowalewski","Wojciech Pokora","Zoltán Bezerédy","Janusz Majewski","","",""
10553,"Remo Williams: The Adventure Begins...",False,0,"en",20.0,"1985-10-11","When a street-smart NYPD cop (Fred Ward) regains consciousness after a bizarre mugging, he has a new face and a new identity! Now he's Remo Williams, the #1 recruit of a top-secret organization, and he's toppling evil at every turn – even atop the Statue of Liberty! Trained by a quirky Korean martial arts master (Joel Grey) to dodge bullets, brave terrifying heights and thwart attackers with his bare hands, Remo becomes the ultimate criminal exterminator. But when he faces off against a corrupt millionaire and his army of henchmen, the real adventure begins!",14393902.0,121.0,"Fred Ward","Joel Grey","Wilford Brimley","J. A. Preston","George Coe","Guy Hamilton","Christopher Wood","",""
267860,"London Has Fallen",False,60000000,"en",27.0,"2016-03-02","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",205754447.0,99.0,"Gerard Butler","Aaron Eckhart","Morgan Freeman","Angela Bassett","Melissa Leo","Babak Najafi","Creighton Rothenberger","Katrin Benedikt",""
421556,"Mo Mandel: Negative Reinforcement",False,0,"en",0.0,"2016-11-03","Mo Mandel takes the stage in his first hour-long special at the Gothic Theater in Denver. He loves Julio Iglesias, hates positive people, and aims his frenetic laser at everything from the sins of his parents, to the perils of sex, to the dark nature of his own disastrous mind.",0.0,67.0,"Mo Mandel","","","","","Steven Feinartz","","",""
54306,"Zatôichi in Desperation",False,0,"ja",1.0,"1972-09-02","Zatoichi tries to save a maiden in distress in this sequel to the popular series about a blind samurai swordsman who moonlights as a masseur. Always fighting for the underdog, noble Zatoichi sets out to keep a girl from becoming a prostitute. But he makes enemies despite his good intentions and must fight off thugs, warriors and the girl's boyfriend.",0.0,95.0,"Shintarô Katsu","Kiwako Taichi","Kyoko Yoshizawa","Yasuhiro Koume","Katsuo Nakamura","Shintarô Katsu","","",""
106222,"Pizza",False,0,"en",1.0,"2005-05-27","A pizza deliveryman develops a bond with a girl nearly half his age.",0.0,80.0,"Ethan Embry","Kylie Sparks","Julie Hagerty","Nikki M. James","","Mark Christopher","","",""
38023,"The Young in Heart",False,0,"en",1.0,"1938-07-06","The Carleton family makes a living as card sharps, fortune hunters, and finding new suckers to mooch off of.",0.0,90.0,"Janet Gaynor","Douglas Fairbanks Jr.","Roland Young","Billie Burke","Minnie Dupree","Richard Wallace","","",""
13754,"Tekkonkinkreet",False,0,"ja",12.0,"2006-12-11","When mysterious foreign entrepreneurs appear with the intention of tearing down Treasure Town and replacing it with an amusement park, Black and White face their greatest adversaries yet. It is up to the destructive Black to save the fate of the city and up to the gentle White to save Black from his own dark nature. On the street of an unnamed city, literally high-flying urchins Black and White look to protect their turf from invasion from other gangs. While he can be tough in a fight or wielding a weapon, White is an 11-year-old who can't even dress himself. Slightly older, Black is more worldly and treats his buddy with paternal love. Both look on their city as ""our town."" Also prone to seeing the city as his property is world-weary yakuza leader Suzuki, aka the Rat. Feeling the town has become too placid, Suzuki plots his return, much to the consternation of local police.",0.0,103.0,"Kazunari Ninomiya","Yusuke Iseya","Min Tanaka","Tomomichi Nishimura","Yu Aoi","Michael Arias","","",""
11052,"Yu-Gi-Oh! The Movie",False,20000000,"en",10.0,"2004-08-13","After the conclusion of the Battle City Tournament, deep below the sands of Egypt, an ancient evil has awakened. Anubis, who was defeated centuries ago by Yugi’s mysterious alter ego – the ancient Pharaoh – has returned for revenge. Wielding the power of the Eighth Millennium Item, Anubis is determined to destroy Yugi and take over the world.",29170410.0,90.0,"","","","","","Hatsuki Tsuji","Michael Pecerlello","Norman J. Grossfeld",""
71880,"Jack and Jill",False,79000000,"en",12.0,"2011-11-11","Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",149673788.0,91.0,"Adam Sandler","Katie Holmes","Al Pacino","Eugenio Derbez","Tim Meadows","Dennis Dugan","Steve Koren","Adam Sandler",""
21954,"Sex Pot",False,0,"en",3.0,"2009-08-18","“Half Baked” meets “Superbad” in this hilarious comedy following two young losers whose lives are unexpectedly turned upside down when they find some marijuana that has aphrodisiacal side effects. After deciding to use the wacky weed to their advantage, the guys meet an array of pot-loving beauties.",0.0,90.0,"Rollin Perry","Seth Cassell","Michelle Penick","Rana Davis","Maurice Constable","Eric Forsberg","","",""
35428,"What Men Talk About",False,1950000,"ru",5.0,"2010-03-04","Four old friends - Kamil, Lesha, Sasha and Slava - all well-to-do professionals in their late 30s embarking on a two days road trip from Moscow to Odessa. They wish to escape the metropolis and the everyday routine of work, family and girlfriends to relax in a nightclub run by Slava's friend and to see the popular band B-2 show.",12005838.0,93.0,"Leonid Barats","Aleksandr Demidov","Kamil Larin","Rostislav Khait","Zhanna Friske","Dmitriy Dyachenko","","",""
