"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
7840,"10,000 BC",False,105000000,"en",25.0,"2008-02-22","A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.",266000000.0,109.0,"Steven Strait","Camilla Belle","Cliff Curtis","Nathanael Baring","Mo Zinal","Roland Emmerich","Harald Kloser","Roland Emmerich",""
216541,"Ambushed",False,0,"he",9.0,"2013-09-21","In the frenetic underbelly of Los Angeles, Agent Maxwell closes in on an international cocaine smuggling operation run by criminal mastermind Vincent Camastra. When Agent Beverly Royce goes undercover with the drug dealers and finds herself deeper then she can handle - the case becomes personal for Maxwell who has to combat ruthless killers and dirty cops in an all-out action filled finale to bring the criminals to justice.",0.0,93.0,"Dolph Lundgren","Vinnie Jones","Randy Couture","Gianni Capaldi","Carly Pope","Giorgio Serafini","","",""
13797,"Feast II: Sloppy Seconds",False,2000000,"en",14.0,"2008-10-07","The monsters have made it into a small neighboring town in the middle of nowhere and the locals have to band with the survivors of the bar' slaughter to figure out how to survive.",0.0,97.0,"Jenny Wade","Clu Gulager","Diane Ayala Goldner","Martin Klebba","Cassie Shea Watson","John Gulager","","",""
14425,"PCU",False,9000000,"en",16.0,"1994-04-29","Nervous high school senior Tom Lawrence visits Port Chester University, where he gets a taste of politically correct college life when he's guided by fraternity wild man Droz and his housemates at The Pit. But Droz and his pals have rivals in nasty preppy Rand McPherson and the school's steely president. With their house threatened with expulsion, Droz and company decide to throw a raging party where the various factions will collide.",4350774.0,79.0,"Jeremy Piven","Chris Young","David Spade","Megan Ward","Sarah Trigger","Hart Bochner","","",""
24477,"Beethoven's 5th",False,0,"fr",7.0,"2003-12-02","From Wikipedia, the free encyclopedia. When Sara takes Beethoven to spend summer vacation with wacky Uncle Freddie in an old mining town, the mischievous canine ""digs up"" the missing clue to a legendary hidden fortune of Rita and Moe Selig. Now everybody wants to be the dog's best friend as his discovery unleashes a frenzy of treasure hunting among the community's cast of kooky creatures. With help from Uncle Freddie and Garrett (a friend or maybe more), Sara and Beethoven try to help uncover a secret that has been in the crazy little town for years. Description above from the Wikipedia article Beethoven's 5th (film), licensed under CC-BY-SA, full list of contributors on Wikipedia.",0.0,91.0,"Dave Thomas","Faith Ford","Daveigh Chase","Tom Poston","Katherine Helmond","Mark Griffiths","","",""
410965,"Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking",False,0,"en",0.0,"2016-08-26","Comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.",0.0,74.0,"Jeff Foxworthy","Larry the Cable Guy","","","","Jay Karas","","",""
66469,"Dream Machine",False,0,"en",0.0,"1991-11-13","As a reward from a jilted millionairess, Davis is given the $100,000 Porsche of the unfaithful husband. Unknown to Davis and the wife, the body of the husband is in the Porsche. The killer tries in vein to recover the body before it is discovered.",0.0,88.0,"Corey Haim","Brittney Lewis","","","","Lyman Dayton","","",""
29353,"My Little Chickadee",False,0,"en",1.0,"1940-02-09","Set in the American Old West of the 1880s, Miss Flower Belle Lee (Mae West) is on her way to visit relatives out west. While she is traveling on a stagecoach a masked bandit on horseback holds up the stage for its shipment of gold. As he makes his getaway with the gold, he takes Flower Belle with him. Flower Belle then walks into town under suspicion of being in collusion with the bandit.",0.0,83.0,"W.C. Fields","Mae West","Joseph Calleia","Dick Foran","Ruth Donnelly","Edward F. Cline","W.C. Fields","Mae West",""
9767,"The Break-Up",False,52000000,"en",11.0,"2006-06-01","Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",204999686.0,106.0,"Vince Vaughn","Jennifer Aniston","Joey Lauren Adams","Cole Hauser","Jon Favreau","Peyton Reed","Jeremy Garelick","Jay Lavender",""
5175,"Rush Hour 2",False,90000000,"en",15.0,"2001-08-03","It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",347325802.0,90.0,"Chris Tucker","Jackie Chan","Zhang Ziyi","Roselyn Sánchez","Ernie Reyes, Jr.","Brett Ratner","Jeff Nathanson","",""
348893,"Boyka: Undisputed IV",False,0,"en",124.0,"2016-08-01","In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude",0.0,87.0,"Scott Adkins","Teodora Duhovnikova","Alon Aboutboul","Julian Vergov","Martyn Ford","Todor Chapkanov","","",""
11664,"Die Bademeister – Weiber, saufen, Leben retten",False,0,"de",1.0,"1999-06-18","No overview found.",0.0,90.0,"Michael Herbig","Hilmi Sözer","Dorkas Kiefer","Patricia Thielemann","Hanno Pöschl","Martin Walz","Mathias Dinter","Martin Ritzenhoff",""
12839,"The Curiosity of Chance",False,0,"en",3.0,"2006-10-21","High school coming-of-age tale. It is the 1980's and new wave angst and gender-bending fashion are all the rage. Chance Marquis is the new kid at an American high school in Belgium and  is a somewhat awkward teenager who is the target of the school bully. To deal with this dilemma, Chance turns to the opposite ends of the high school spectrum for help. On one end is the flamboyant drag queen and at the other end, the varsity jock.",0.0,98.0,"Tad Hilgenbrink","Brett Chukerman","Chris Mulkey","","","Russell P. Marleau","","",""
69716,"The Earthling",False,0,"en",0.0,"1980-07-24","Patrick Foley has been on the move all his live. Tired of drifting, he wants to spend his last days in an isolated Australian valley where he grew up. On his difficult journey he meets Shawn, a little desperate city-boy whose parents were killed in an accident in this remote inhospitable territory. Being unable to accompany the boy back to the civilized world he reluctantly takes him with him on his trip to that valley and teaches him in a rugged way how to survive ...",0.0,97.0,"William Holden","Ricky Schroder","Jack Thompson","Olivia Hamnett","Alwyn Kurts","Peter Collinson","","",""
61644,"Squeeze Play",False,150000,"en",0.0,"1979-09-24","The girlfriends of softball players decide to form their own team as a way of avenging their neglect.",0.0,96.0,"Jennifer Hetrick","Jim Harris","Rick Gitlin","Helen Campitelli","Rick Khan","Lloyd Kaufman","Charles Kaufman","Haim Pekelis",""
324326,"Uncle Kent 2",False,0,"en",0.0,"2016-08-26","In a desperate search to create a follow-up to Joe Swanberg's 2011 film Uncle Kent, Kent Osborne travels to a comic book convention in San Diego where he loses his mind and confronts the end of the world.",0.0,73.0,"Sophia Takal","Tom Fitzpatrick","Jennifer Prediger","Robert Longstreet","Kent Osborne","Todd Rohal","","",""
30081,"R.S.V.P.",False,0,"en",1.0,"2002-01-15","A young man invites a group of his closest friends to a party, where he proceeds to discreetly kill them all.",0.0,100.0,"Rick Otto","Jason Mewes","Majandra Delfino","Brandi Andres","Glenn Quinn","Mark Anthony Galluzzo","","",""
81660,"The Selling",False,0,"en",0.0,"2011-04-29","For most people affected by the recent housing market crash, the impact was financial. Super nice real estate agent Richard Scarry has an additional burden: the paranormal. This startlingly funny debut feature takes many of the tropes of haunted house films and employs them to exciting, witty, and original ends.",0.0,92.0,"Gabriel Diani","Janet Varney","Jonathan Klein","Etta Devine","Nancy Lenehan","Emily Lou","","",""
107811,"21 & Over",False,13000000,"en",20.0,"2013-03-01","Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",48065672.0,93.0,"Miles Teller","Skylar Astin","Justin Chon","Sarah Wright","Jonathan Keltz","Jon Lucas","Jon Lucas","",""
34223,"Vamp",False,1900000,"en",7.0,"1986-07-18","Two fraternity pledges go to a sleazy bar looking for strippers to entertain their college friends.",4790926.0,93.0,"Chris Makepeace","Sandy Baron","Robert Rusler","Dedee Pfeiffer","Gedde Watanabe","Richard Wenk","Richard Wenk","",""
219318,"The Volcano",False,0,"fr",9.0,"2013-10-02","The eruption of the Icelandic volcano Eyjafjallajökull causes major disruptions to travelers' plans around the world. For Alain and Valérie, it's a catastrophe. Because to make it to the small Greek village in time for their daughter's wedding, this divorced couple, whose mutual hatred knows no bounds, will be obliged to set out on the road together.",0.0,92.0,"Valérie Bonneton","Denis Ménochet","Bérangère McNeese","Albert Delpy","Tiphanie Daviot","Alexandre Coffre","","",""
237796,"Don Juan",False,0,"es",1.0,"1998-04-28","Spain in the mid-seventeenth century. A series of bloody wars has ravaged the nation. Don Juan the nobleman and his valet, Sganarelle, roam the countryside on horseback, on the run and lost.",0.0,104.0,"Jacques Weber","Michel Boujenah","Emmanuelle Béart","Penélope Cruz","Ariadna Gil","Jacques Weber","","",""
16634,"Alien Trespass",False,0,"en",18.0,"2009-04-03","In 1957 a fiery object crashes into a mountaintop in the California desert, bringing the threat of disaster to Earth. Out of the flying saucer escapes a murderous creature, the Ghota, bent on destroying all life forms on the planet. A benevolent alien from the spaceship, Urp, inhabits the body of Ted Lewis, an astronomer and with the help of Tammy, a diner waitress, sets out to save mankind.",0.0,90.0,"Eric McCormack","Jenni Baird","Dan Lauria","Robert Patrick","Jody Thompson","R. W. Goodwin","Steven P. Fisher","",""
13640,"Superman: Doomsday",False,3500000,"en",14.0,"2007-09-18","When LexCorps accidentally unleash a murderous creature, Doomsday, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s",0.0,75.0,"Adam Baldwin","Anne Heche","James Marsters","John DiMaggio","Swoosie Kurtz","Lauren Montgomery","","",""
51306,"Lost on Journey",False,0,"zh",1.0,"2010-06-04","A boss of a toy corporation, Chenggong Li, tries to head back to Chan Sar to celebrate the Chinese New Year with his family. However, plans don't go as smoothly after he crosses paths with a stranger, Geng Niu.",0.0,91.0,"Xu Zheng","Wang Baoqiang","Li Man","Li Xiaolu","Zuo Xiaoqing","Raymond Yip Wai-Man","","",""
5618,"Cousin, Cousine",False,0,"fr",1.0,"1975-11-19","Two distant cousins meet at a wedding banquet for an elderly couple. Over time, a close friendship develops between them, but their spouses begin to think that they are more than just friends.",0.0,95.0,"Marie-Christine Barrault","Victor Lanoux","Guy Marchand","Marie-France Pisier","Ginette Garcin","Jean-Charles Tacchella","","",""
16911,"The Inhabited Island",False,36500000,"ru",3.0,"2008-12-18","On the threshold of 22nd century, furrowing the space, protagonist from the Free Search Group makes emergency landing on an unknown planet where he must stay. People who are living on this planet have remained at the stone level of the 20th century, with its social problems, miserable ecology and shaky world..",21834845.0,115.0,"Vasily Stepanov","Pyotr Fyodorov","Юлия Снигирь","Fyodor Bondarchuk","Sergey Garmash","Fyodor Bondarchuk","","",""
10426,"Friday After Next",False,20000000,"en",10.0,"2002-11-22","Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.",33526835.0,85.0,"Ice Cube","Mike Epps","John Witherspoon","Don Curry","Anna Maria Horsford","Marcus Raboy","","",""
35405,"S*P*Y*S",False,0,"en",1.0,"1974-09-05","Two CIA bunglers (Donald Sutherland, Elliott Gould) botch a Soviet defection, then both sides mark them for termination.",0.0,87.0,"Elliott Gould","Donald Sutherland","Zouzou","Joss Ackland","Xavier Gélin","Irvin Kershner","Lawrence J. Cohen","Fred Freeman",""
87018,"The One Warrior",False,0,"en",1.0,"2011-11-06","The One Warrior is a fantasy/action piece that is loosely based on video adventure games. In our story, the character of The One Warrior finds himself in a mythical world where he must destroy the Evil Lord Shoukata, but to do so he must first fight his way through many challenges. These include dragons, the cursed swords of Damacleus, the Samurai Six, the Amazon Warriors, and much, much more. With each level he passes through, the more powerful he becomes until the end where we realize it is really a man who may have been testing a new video game. Or was it? The truth may never be known. Written by Jewel A",0.0,87.0,"Jason David Frank","Dominic Keating","James Russo","Brent Henry","Eric Alexander","Tom Stout","","",""
13785,"Best in Show",False,0,"en",11.0,"2000-09-19","The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",0.0,90.0,"Jay Brazeau","Parker Posey","Michael Hitchcock","Catherine O'Hara","Eugene Levy","Christopher Guest","Christopher Guest","Eugene Levy",""
1542,"Office Space",False,10000000,"en",22.0,"1999-02-19","Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.",12827813.0,89.0,"Ron Livingston","Jennifer Aniston","David Herman","Ajay Naidu","Diedrich Bader","Mike Judge","Mike Judge","",""
10378,"Big Buck Bunny",False,150000,"en",9.0,"2008-04-10","Follow a day of the life of Big Buck Bunny when he meets three bullying rodents: Frank, Rinky, and Gamera. The rodents amuse themselves by harassing helpless creatures by throwing fruits, nuts and rocks at them. After the deaths of two of Bunny's favorite butterflies, and an offensive attack on Bunny himself, Bunny sets aside his gentle nature and orchestrates a complex plan for revenge.",0.0,8.0,"","","","","","Sacha Goedegebure","","",""
19840,"I Love You, Beth Cooper",False,18000000,"en",17.0,"2009-07-10","Nerdy teenager Denis Cooverman (Paul Rust) harbors a secret crush on Beth Cooper (Hayden Panettiere), the hottest girl in high school. During his graduation speech, Denis lets the cat out of the bag and declares his love for Beth, who, instead of dissing Denis, shows up at his house later that day and promises to show him the time of his life.",15345201.0,102.0,"Hayden Panettiere","Paul Rust","Lauren London","Lauren Storm","Jack Carpenter","Chris Columbus","Larry Doyle","",""
260094,"Four of Us",False,0,"it",0.0,"2014-03-20","James prepares for his eighth grade oral exams while his family is going through different times.",0.0,93.0,"Kseniya Rappoport","Fabrizio Gifuni","Lucrezia Guidone","Francesco Bracci","Raffaella Lebbroni","Francesco Bruni","Francesco Bruni","",""
11874,"Ace High",False,0,"it",6.0,"1968-10-02","After Cacopoulos manages to save himself from being hung on a false charge, he robs Cat Stevens and Hutch Bessy of a lot of money and steals their horses. This results in a merry chase and Stevens and Bessy become unwilling allies in Cacopoulus' revenge against the people who deserted him and framed him to get their money back.",0.0,132.0,"Eli Wallach","Terence Hill","Bud Spencer","Brock Peters","Kevin McCarthy","Giuseppe Colizzi","Bino Cicogna","Giuseppe Colizzi",""
139300,"Ticket to Vegas",False,0,"en",2.0,"2013-01-24","Four Russian friends come from Moscow to Las Vegas to get 5 million dollars they've won in lottery. But everything goes wrong, when they discover that someone stole their winning ticket.",6134438.0,92.0,"Ivan Stebunov","Ingrid Olerinskaya","Vladimir Yaglych","Nataliya Nozdrina","Mikhail Galustyan","Gor Kirakosian","","",""
80027,"Kings of the Sun",False,0,"en",0.0,"1963-12-18","In order to flee from powerful enemies, young Mayan king Balam leads his people north across the Gulf of Mexico to the coast of what will become the United States. They build a home in the new land but come into conflict with a tribe of Native Americans led by their chief, Black Eagle, while both Balam and Black Eagle fall in love the beautiful Mayan princess Ixchel.",0.0,108.0,"Yul Brynner","George Chakiris","Shirley Anne Field","Richard Basehart","Brad Dexter","J. Lee Thompson","James R. Webb","Elliott Arnold",""
12232,"The Thief of Bagdad",False,0,"en",6.0,"1940-12-25","When Prince Ahmad (John Justin) is blinded and cast out of Bagdad by the nefarious Jaffar (Conrad Veidt), he joins forces with the scrappy thief Abu (the incomparable Sabu, in his definitive role) to win back his royal place, as well as the heart of a beautiful princess (June Duprez).",0.0,106.0,"Conrad Veidt","Sabu","June Duprez","Rex Ingram","John Justin","Alexander Korda","Miles Malleson","",""
43239,"Silk Stockings",False,0,"en",4.0,"1957-07-18","A musical remake of Ninotchka: After three bumbling Soviet agents fail in their mission to retrieve a straying Soviet composer from Paris, the beautiful, ultra-serious Ninotchka is sent to complete their mission and to retrieve them. She starts out condemning the decadent West, but gradually falls under its spell, with the help of Steve Canfield, an American movie producer.",0.0,117.0,"Fred Astaire","Cyd Charisse","Janis Paige","Peter Lorre","George Tobias","Rouben Mamoulian","Leonard Spigelgass","Leonard Gershe",""
15854,"Kung Fu Panda: Secrets of the Furious Five",False,0,"en",12.0,"2008-11-08","Ordered to teach a martial arts class of rambunctious bunny kittens, Po tells stories of each of the Furious Five's pasts",0.0,25.0,"Jack Black","Dustin Hoffman","David Cross","Randall Duk Kim","Elizabeth Ann Bennett","Raman Hui","Todd Berger","Paul McEvoy",""
363757,"Io che amo solo te",False,0,"en",5.0,"2015-10-22","Lukewarm wedding acquires a new meaning when the father of the groom rekindles his long-time love for the mother of the bride.",0.0,102.0,"Riccardo Scamarcio","Laura Chiatti","Michele Placido","Maria Pia Calzone","Luciana Littizzetto","Marco Ponti","Luca Bianchini","Lucia Moisio",""
69841,"Swineherd and Shepherd",False,0,"en",0.0,"1941-06-06","They met in Moscow - a shy swineherd Glasha and shepherd Musaib. Long and difficult will be their way to love and a new meeting in this classic Soviet musical comedy.",0.0,87.0,"Marina Ladynina","Vladimir Zeldin","Nikolay Kryuchkov","Osip Abdulov","","Ivan Pyryev","","",""
75386,"Haiku Tunnel",False,0,"en",0.0,"2001-09-07","Josh is the consummate temp employee, avoiding all long-term connections and responsibilities, both at work and in his personal life. However, by the time his agency places him at the Schuyler &amp; Mitchell law firm, Josh is tired of his temporary life and agrees to take a permanent position at the firm. Josh has difficulty adapting to his new lifestyle, which manifests in his inability to complete his simple initial task: mailing seventeen important letters.",251058.0,88.0,"Josh Kornbluth","Keith Warren","Sarah Overman","Helen Shumaker","Amy Resnick","Jacob Kornbluth","","",""
242454,"The Suspect",False,0,"ko",5.0,"2013-12-24","Dong-chul was the best special field agent in North Korea, but he’s abandoned by his government during a mission. While on the run, he looks for his wife and child, who were sold as slaves to China, only to discover their corpses. He soon finds out that his colleague was behind the killing and defects to the South in search of his nemesis. He looks for him during the day, and works as a temp driver at night and as a personal driver for Chairman PARK. One night the chairman is attacked and killed by an assassin, but not before handing over a pair of glasses to Dong-chul. He is now on the run again, accused of the chairman’s murder by the intelligence service, while trying to uncover the secret contained inside the glasses. Little did he know that depending on who ultimately gains control of the secret, it could either become a national threat or treasure.",0.0,137.0,"Gong Yoo","Park Hee-soon","Cho Seong-ha","Yoo Da-in","Kim Sung-kyun","Won Shin-Yeon","Lim Sang-Yoon","",""
24025,"Johan Falk: National Target",False,0,"sv",1.0,"2009-10-06","Frank Wagner goes deeper undercover to infiltrate Europe's most dangerous Mafia, the Russian-est, consisting of ex - KGB officers.",0.0,95.0,"Jakob Eklund","Joel Kinnaman","Samuli Edelmann","Jacqueline Ramel","Mikael Tornving","Richard Holm","","",""
91198,"Trapped in the Closet: Chapters 13-22",False,0,"en",0.0,"2007-08-21","The second half of R. Kelly's unfinished hip hop opera",0.0,48.0,"R. Kelly","","","","","R. Kelly","","",""
70709,"Ruby",False,0,"es",0.0,"1992-03-27","Fact and fiction are combined in this story about Jack Ruby and a stripper, Candy Cane, and how they become involved in a conspiracy to kill J.F.K.",0.0,110.0,"Danny Aiello","Sherilyn Fenn","Tobin Bell","Joe Cortese","David Duchovny","John Mackenzie","","",""
2752,"40 Days and 40 Nights",False,17000000,"en",15.0,"2002-03-01","Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",0.0,94.0,"Josh Hartnett","Shannyn Sossamon","Adam Trese","Emmanuelle Vaugier","Barry Newman","Michael Lehmann","","",""
15449,"La Tour Montparnasse Infernale",False,0,"fr",8.0,"2001-03-28","Eric and Ramzy are working as window washers at the Montparnasse skyscraper in Paris. Thinking that he has a date set up with beautiful executive Marie-Joelle (who in reality hates his guts), Ramzy stays at work late while Eric hangs around with him. As a result, the pair witness a gang of terrorists seize the tower and take its late-night occupants (including Marie- Joelle) hostage. Knowing that only they can save the day, Eric and Ramzy swing into action.",0.0,92.0,"Eric Judor","Ramzy Bedia","Marina Foïs","Serge Riaboukine","Michel Puterflam","Charles Nemes","","",""
86337,"Gor",False,0,"en",2.0,"1987-05-08","American professor Tarl Cabot is transported via a magical ring to planet Gor, where he must help an oppressed country overthrow its evil king and his barbarian henchmen.",0.0,94.0,"Oliver Reed","Urbano Barberini","Rebecca Ferratti","Jack Palance","Paul L. Smith","Fritz Kiersch","Rick Marx","",""
57119,"Jumping the Broom",False,6600000,"en",4.0,"2011-05-06","Two very different families converge on Martha's Vineyard one weekend for a wedding.",37710610.0,112.0,"Paula Patton","Julie Bowen","Meagan Good","Mike Epps","Angela Bassett","Salim Akil","Arlene Gibbs","Elizabeth Hunter",""
63670,"Vettaiyaadu Vilaiyaadu",False,0,"ta",1.0,"2006-08-25","Raghavan (Kamal Haasan) is an honest cop in Tamil Nadu. His wife Kayalvizhi (Kamalinee Mukerji) dies in a violent incident. Raghavan is deputized to investigate the murder of Rani, the daughter of his colleague Arokiya Raj (Prakash Raj) in a remote village in Tamil Nadu. Arokiya moves to New York after his daughter's murder.",0.0,160.0,"Kamal Haasan","Jyothika","Kamalinee Mukherjee","Lev Gorn","Prakash Raj","Gautham Vasudev Menon","","",""
20646,"Graveyard of Honor",False,0,"ja",3.0,"2002-06-22","A barkeeper saves a Yakuza boss' life and thus makes his way up in the organization. However, his fear of nothing soon causes problems.",0.0,131.0,"Narimi Arimori","Yoshiyuki Daichi","Hirotaro Honda","Harumi Inoue","Renji Ishibashi","Takashi Miike","Shigenori Takechi","",""
244264,"Laggies",False,0,"en",23.0,"2014-09-25","Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig.",1066981.0,100.0,"Keira Knightley","Chloë Grace Moretz","Sam Rockwell","Kaitlyn Dever","Ellie Kemper","Lynn Shelton","Andrea Seigel","",""
88535,"Detective Bureau 2-3: Go to Hell, Bastards!",False,0,"ja",1.0,"1963-01-27","Tajima is a private detective in charge of his own company, Detective Bureau 2-3. When warring criminal gangs go overboard by robbing U.S. military munitions, Tajima steps in to stop what the cops can't.",0.0,89.0,"Jô Shishido","Reiko Sasamori","Naomi Hoshi","Tamio Kawaji","Yûko Kusunoki","Seijun Suzuki","","",""
345176,"Susan Calman: Lady Like",False,0,"en",0.0,"2015-06-17","Susan Calman's stand-up show about being older, wiser and liking yourself whatever anyone might say.  This show was recorded in the beautiful surroundings of Glasgow’s Citizens Theatre to an enthusiastic home crowd.",0.0,84.0,"Susan Calman","","","","","","","",""
49095,"Eye For An Eye",False,0,"en",1.0,"2008-07-31","Sung-chan is a top detective of the special crime squad. He is notorious for punishing the opponent who hurts his pride. When Hyun-min impersonates as Sung-chan and robs a cash transport car under the daylight, and seizes $10 billion worth of smuggled gold right before the cop’s eyes, Sung-chan is outraged. He cannot let this criminal slip through. Sung-chan goes after Hyun-min like a wild beast going after its prey, but Hyun-min cunningly threads through the investigation, even leaving traces in the crime scenes on purpose to allure and provoke Sung-chan.",0.0,101.0,"Han Seok-kyu","Cha Seung-won","Song Young-chang","Lee Byung-joon","Jeong In-gi","Kwon-tae Ahn","Kwon-tae Ahn","Kwak Kyung-taek",""
11522,"Pretty in Pink",False,0,"en",15.0,"1986-02-28","Andie is an outcast, hanging out either with her older boss, who owns the record store where she works, or her quirky high school classmate Duckie, who has a crush on her. When one of the rich and popular kids at school, Blane, asks Andie out, it seems too good to be true. As Andie starts falling for Blane, she begins to realize that dating someone from a different social sphere is not easy.",40471663.0,96.0,"Molly Ringwald","Jon Cryer","Andrew McCarthy","Harry Dean Stanton","Annie Potts","Howard Deutch","John Hughes","",""
19528,"Invisible Target",False,0,"cn",4.0,"2007-01-01","Three cops team up to bring down a criminal gang of seven, who have their own hidden agenda.",0.0,129.0,"Nicholas Tse","Shawn Yue","Jaycee Chan","Wu Jing","Andy On","Benny Chan","","",""
323792,"L.A. Slasher",False,0,"en",2.0,"2015-06-12","Incensed by the tabloid culture which celebrates it, the L.A. Slasher publicly abducts a series of reality TV stars, while the media and general public in turn begin to question if society is better off without them. A biting, social satire about reality TV and the glorification of people who are famous for simply being famous, ""L.A. Slasher"" explores why it has become acceptable and even admirable for people to become influential and wealthy based on no merit or talent - purely through notoriety achieved through shameful behavior.",0.0,86.0,"Mischa Barton","Dave Bautista","Danny Trejo","Eric Roberts","Andy Dick","Martin Owen","","",""
65192,"The Savage Five",False,0,"en",1.0,"1974-02-15","A pacifist village is beset by bandits in this martial arts thriller. ""Savage Five"" hands-down rivals the ornateness of ""Kid With The Golden Arm"" and the twist-heavy ""Five Deadly Venoms"". The always great David Chiang plays a lesser version of his Rover character from ""Duel Of The Iron Fist"", and Ti Lung, looking incredible here, is at his physical best. Accolades to Chen Kuan Tai and Wang Chung in great sympathetic roles, too. A kung fu classic where the actual martial arts display takes a back seat to the mesmerizing story.",0.0,96.0,"David Chiang","Ti Lung","Chen Kuan-Tai","Danny Lee Sau-Yin","Wong Chung","Chang Cheh","","",""
14092,"Ghost in the Shell 2.0",False,0,"ja",16.0,"2008-07-12","In the year 2029, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop a highly-wanted hacker known as 'The Puppetmaster'.  Ghost in the Shell 2.0 is a reproduced version of its original 1995 counterpart. Among a numerous enhancements, for the film's 2.0 release, were a number of scenes were overhauled with 3D animation, visual improvements, and soundtrack rerecorded in 6.1 surround sound.",0.0,85.0,"Atsuko Tanaka","Akio Ohtsuka","Kouichi Yamadera","Tamio Ohki","Tesshou Genda","Mamoru Oshii","Kazunori Ito","",""
288154,"Jersey Shore Massacre",False,1400000,"en",4.0,"2014-08-22","A typical weekend down the shore takes a bizarre turn as six girls and five obnoxious fist-pumpers become the unsuspecting targets of a deranged killer.",0.0,88.0,"Danielle Dallacco","Angelica Boccella","Giovanni Roselli","Chris Lazzaro","Nicole Rutigliano","Paul Tarnopol","","",""
193439,"Smugglers' Cove",False,0,"en",1.0,"1948-10-10","Slip and Sach are working as cleaners in a high rise building. They enter an office to clean it when a messenger hears them use Slip's given name, Terrance Mahoney. The messenger has a letter for ""Terrance Mahonoey, Esq."" and mistakenly delivers it to Slip. The letter informs Slip that he has inherited a mansion in Long Island. The boys then make their way to the mansion and find that it is inhabited by diamond smugglers. The real owner of the house shows up and helps save the day and defeat the smugglers and gives the boys the house as a reward.",0.0,66.0,"Leo Gorcey","Huntz Hall","Gabriel Dell","Martin Kosleck","Paul Harvey","William Beaudine","Tim Ryan","Edmond Seward",""
9806,"The Incredibles",False,92000000,"en",40.0,"2004-11-05","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",631442092.0,115.0,"Craig T. Nelson","Holly Hunter","Samuel L. Jackson","Jason Lee","Dominique Louis","Brad Bird","","",""
11114,"Pete's Dragon",False,10000000,"en",13.0,"1977-11-03","Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.",0.0,128.0,"Sean Marshall","Helen Reddy","Mickey Rooney","Red Buttons","Jim Dale","Don Chaffey","Malcolm Marmorstein","",""
